DATAFLOW,FREQ,REF_AREA,INDICATOR,GENDER,AGE_CLASS,MARITAL_STATUS,CITIZENSHIP,AREA_CONTRY_CITIZEN,USUAL_RESID_1Y,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_INDICATOR,NOTE_GENDER,NOTE_AGE_CLASS,NOTE_MARITAL_STATUS,NOTE_CITIZENSHIP,NOTE_AREA_CONTRY_CITIZEN,NOTE_USUAL_RESID_1Y,NOTE_TIME_PERIOD,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y45-49,ALL,TOTAL,ALL,ALL,2024,44026,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y50-54,ALL,TOTAL,ALL,ALL,2001,46402,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y50-54,ALL,TOTAL,ALL,ALL,2011,46226,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y50-54,ALL,TOTAL,ALL,ALL,2018,50042,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y50-54,ALL,TOTAL,ALL,ALL,2019,49436,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y50-54,ALL,TOTAL,ALL,ALL,2020,48189,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y50-54,ALL,TOTAL,ALL,ALL,2021,48415,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y50-54,ALL,TOTAL,ALL,ALL,2022,48307,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y50-54,ALL,TOTAL,ALL,ALL,2023,47920,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y50-54,ALL,TOTAL,ALL,ALL,2024,47840,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y55-59,ALL,TOTAL,ALL,ALL,2001,37369,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y55-59,ALL,TOTAL,ALL,ALL,2011,43116,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y55-59,ALL,TOTAL,ALL,ALL,2018,47185,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y55-59,ALL,TOTAL,ALL,ALL,2019,48149,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y55-59,ALL,TOTAL,ALL,ALL,2020,48166,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y55-59,ALL,TOTAL,ALL,ALL,2021,49028,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y55-59,ALL,TOTAL,ALL,ALL,2022,48910,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y55-59,ALL,TOTAL,ALL,ALL,2023,48827,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y55-59,ALL,TOTAL,ALL,ALL,2024,48497,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y5-9,ALL,TOTAL,ALL,ALL,2001,40244,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y5-9,ALL,TOTAL,ALL,ALL,2011,32801,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y5-9,ALL,TOTAL,ALL,ALL,2018,31266,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y5-9,ALL,TOTAL,ALL,ALL,2019,30513,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y5-9,ALL,TOTAL,ALL,ALL,2020,30448,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y5-9,ALL,TOTAL,ALL,ALL,2021,29687,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y5-9,ALL,TOTAL,ALL,ALL,2022,29187,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y5-9,ALL,TOTAL,ALL,ALL,2023,28872,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y5-9,ALL,TOTAL,ALL,ALL,2024,28353,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y60-64,ALL,TOTAL,ALL,ALL,2001,34333,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y60-64,ALL,TOTAL,ALL,ALL,2011,41971,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y60-64,ALL,TOTAL,ALL,ALL,2018,42747,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y60-64,ALL,TOTAL,ALL,ALL,2019,43016,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y60-64,ALL,TOTAL,ALL,ALL,2020,42717,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y60-64,ALL,TOTAL,ALL,ALL,2021,43704,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y60-64,ALL,TOTAL,ALL,ALL,2022,44457,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y60-64,ALL,TOTAL,ALL,ALL,2023,45376,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y60-64,ALL,TOTAL,ALL,ALL,2024,46618,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y65-69,ALL,TOTAL,ALL,ALL,2001,30942,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y65-69,ALL,TOTAL,ALL,ALL,2011,32967,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y65-69,ALL,TOTAL,ALL,ALL,2018,38637,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y65-69,ALL,TOTAL,ALL,ALL,2019,38880,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y65-69,ALL,TOTAL,ALL,ALL,2020,39009,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y65-69,ALL,TOTAL,ALL,ALL,2021,39495,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y65-69,ALL,TOTAL,ALL,ALL,2022,39940,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y65-69,ALL,TOTAL,ALL,ALL,2023,40386,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y65-69,ALL,TOTAL,ALL,ALL,2024,40789,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y70-74,ALL,TOTAL,ALL,ALL,2001,27231,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y70-74,ALL,TOTAL,ALL,ALL,2011,28898,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y70-74,ALL,TOTAL,ALL,ALL,2018,34388,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y70-74,ALL,TOTAL,ALL,ALL,2019,35542,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y70-74,ALL,TOTAL,ALL,ALL,2020,36883,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y70-74,ALL,TOTAL,ALL,ALL,2021,36517,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y70-74,ALL,TOTAL,ALL,ALL,2022,36108,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y70-74,ALL,TOTAL,ALL,ALL,2023,35693,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y70-74,ALL,TOTAL,ALL,ALL,2024,35977,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y75-79,ALL,TOTAL,ALL,ALL,2001,21676,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y75-79,ALL,TOTAL,ALL,ALL,2011,23550,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y75-79,ALL,TOTAL,ALL,ALL,2018,24821,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y75-79,ALL,TOTAL,ALL,ALL,2019,25119,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y75-79,ALL,TOTAL,ALL,ALL,2020,25611,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y75-79,ALL,TOTAL,ALL,ALL,2021,26759,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y75-79,ALL,TOTAL,ALL,ALL,2022,28421,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y75-79,ALL,TOTAL,ALL,ALL,2023,30409,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y75-79,ALL,TOTAL,ALL,ALL,2024,31338,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y80-84,ALL,TOTAL,ALL,ALL,2001,11177,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y80-84,ALL,TOTAL,ALL,ALL,2011,17467,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y80-84,ALL,TOTAL,ALL,ALL,2018,18960,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y80-84,ALL,TOTAL,ALL,ALL,2019,19287,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y80-84,ALL,TOTAL,ALL,ALL,2020,20003,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y80-84,ALL,TOTAL,ALL,ALL,2021,20124,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y80-84,ALL,TOTAL,ALL,ALL,2022,20095,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y80-84,ALL,TOTAL,ALL,ALL,2023,19563,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y80-84,ALL,TOTAL,ALL,ALL,2024,19954,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y85-89,ALL,TOTAL,ALL,ALL,2001,7064,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y85-89,ALL,TOTAL,ALL,ALL,2011,10034,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y85-89,ALL,TOTAL,ALL,ALL,2018,11939,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y85-89,ALL,TOTAL,ALL,ALL,2019,12284,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y85-89,ALL,TOTAL,ALL,ALL,2020,12206,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y85-89,ALL,TOTAL,ALL,ALL,2021,12105,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y85-89,ALL,TOTAL,ALL,ALL,2022,12161,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y85-89,ALL,TOTAL,ALL,ALL,2023,12425,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y85-89,ALL,TOTAL,ALL,ALL,2024,12663,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y90-94,ALL,TOTAL,ALL,ALL,2001,2415,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y90-94,ALL,TOTAL,ALL,ALL,2011,3077,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y90-94,ALL,TOTAL,ALL,ALL,2018,4888,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y90-94,ALL,TOTAL,ALL,ALL,2019,4935,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y90-94,ALL,TOTAL,ALL,ALL,2020,5263,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y90-94,ALL,TOTAL,ALL,ALL,2021,5310,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y90-94,ALL,TOTAL,ALL,ALL,2022,5264,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y90-94,ALL,TOTAL,ALL,ALL,2023,5445,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y90-94,ALL,TOTAL,ALL,ALL,2024,5608,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y95-99,ALL,TOTAL,ALL,ALL,2001,455,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y95-99,ALL,TOTAL,ALL,ALL,2011,887,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y95-99,ALL,TOTAL,ALL,ALL,2018,1203,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y95-99,ALL,TOTAL,ALL,ALL,2019,1277,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y95-99,ALL,TOTAL,ALL,ALL,2020,1318,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y95-99,ALL,TOTAL,ALL,ALL,2021,1333,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y95-99,ALL,TOTAL,ALL,ALL,2022,1288,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y95-99,ALL,TOTAL,ALL,ALL,2023,1319,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,082053,RESPOP_AV,T,Y95-99,ALL,TOTAL,ALL,ALL,2024,1320,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,IT,RESPOP_AV,F,TOTAL,ALL,TOTAL,ALL,ALL,2001,29408762,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,IT,RESPOP_AV,F,TOTAL,ALL,TOTAL,ALL,ALL,2011,30688237,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,IT,RESPOP_AV,F,TOTAL,ALL,TOTAL,ALL,ALL,2018,30685478,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,IT,RESPOP_AV,F,TOTAL,ALL,TOTAL,ALL,ALL,2019,30591392,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,IT,RESPOP_AV,F,TOTAL,ALL,TOTAL,ALL,ALL,2020,30369987,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,IT,RESPOP_AV,F,TOTAL,ALL,TOTAL,ALL,ALL,2021,30211177,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,IT,RESPOP_AV,F,TOTAL,ALL,TOTAL,ALL,ALL,2022,30182369,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,IT,RESPOP_AV,F,TOTAL,ALL,TOTAL,ALL,ALL,2023,30124502,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,IT,RESPOP_AV,F,TOTAL,ALL,TOTAL,ALL,ALL,2024,30071747,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,IT,RESPOP_AV,F,Y_GE100,ALL,TOTAL,ALL,ALL,2001,5233,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,IT,RESPOP_AV,F,Y_GE100,ALL,TOTAL,ALL,ALL,2011,12619,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,IT,RESPOP_AV,F,Y_GE100,ALL,TOTAL,ALL,ALL,2018,11957,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,IT,RESPOP_AV,F,Y_GE100,ALL,TOTAL,ALL,ALL,2019,12472,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,IT,RESPOP_AV,F,Y_GE100,ALL,TOTAL,ALL,ALL,2020,14330,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,IT,RESPOP_AV,F,Y_GE100,ALL,TOTAL,ALL,ALL,2021,16427,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,IT,RESPOP_AV,F,Y_GE100,ALL,TOTAL,ALL,ALL,2022,16991,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,IT,RESPOP_AV,F,Y_GE100,ALL,TOTAL,ALL,ALL,2023,17611,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,IT,RESPOP_AV,F,Y_GE100,ALL,TOTAL,ALL,ALL,2024,18676,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,IT,RESPOP_AV,F,Y_UN4,ALL,TOTAL,ALL,ALL,2001,1274498,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,IT,RESPOP_AV,F,Y_UN4,ALL,TOTAL,ALL,ALL,2011,1336103,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,IT,RESPOP_AV,F,Y_UN4,ALL,TOTAL,ALL,ALL,2018,1136598,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,IT,RESPOP_AV,F,Y_UN4,ALL,TOTAL,ALL,ALL,2019,1101340,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,IT,RESPOP_AV,F,Y_UN4,ALL,TOTAL,ALL,ALL,2020,1077665,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,IT,RESPOP_AV,F,Y_UN4,ALL,TOTAL,ALL,ALL,2021,1041775,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,IT,RESPOP_AV,F,Y_UN4,ALL,TOTAL,ALL,ALL,2022,1013444,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,IT,RESPOP_AV,F,Y_UN4,ALL,TOTAL,ALL,ALL,2023,987373,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,IT,RESPOP_AV,F,Y_UN4,ALL,TOTAL,ALL,ALL,2024,963282,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,IT,RESPOP_AV,F,Y10-14,ALL,TOTAL,ALL,ALL,2001,1364628,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,IT,RESPOP_AV,F,Y10-14,ALL,TOTAL,ALL,ALL,2011,1355119,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,IT,RESPOP_AV,F,Y10-14,ALL,TOTAL,ALL,ALL,2018,1378353,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,IT,RESPOP_AV,F,Y10-14,ALL,TOTAL,ALL,ALL,2019,1374611,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,IT,RESPOP_AV,F,Y10-14,ALL,TOTAL,ALL,ALL,2020,1377822,,,,,,,,,ISO__ALL_N1,,,,,
